AgentID,Date,ArrivalTime,EntryPoint,TargetTerminal,UserType,ReservationStatus,DisabilityStatus,LotID,ParkingFee,ParkingDurationForecast
13284,8/1/25,534.1,Van Wyck Expressway,T5,Short-Term,False,False,,0,110.0
13285,8/1/25,534.3,Van Wyck Expressway,T4,Business,False,False,,0,321.0
13286,8/1/25,534.42,Van Wyck Expressway,T1,Short-Term,False,False,,0,48.0
13287,8/1/25,534.44,Van Wyck Expressway,T4,Business,False,False,,0,451.0
13288,8/1/25,534.46,Van Wyck Expressway,T1,Business,False,False,,0,309.0
13289,8/1/25,534.67,Van Wyck Expressway,T8,Business,False,False,,0,179.0
13290,8/1/25,534.68,Van Wyck Expressway,T4,Business,False,False,,0,475.0
13291,8/1/25,534.83,Van Wyck Expressway,T5,Staff,True,False,,0,480.0
13292,8/1/25,534.83,Van Wyck Expressway,T5,Vacationer,False,False,,0,1039.0
13293,8/1/25,535.16,Van Wyck Expressway,T1,Business,False,False,,0,338.0
13294,8/1/25,535.26,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13295,8/1/25,535.28,Van Wyck Expressway,T8,Business,False,False,,0,332.0
13296,8/1/25,535.29,Van Wyck Expressway,T4,Short-Term,False,False,,0,56.0
13297,8/1/25,535.49,Van Wyck Expressway,T8,Short-Term,True,False,,0,96.0
13298,8/1/25,535.74,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
13299,8/1/25,535.86,Van Wyck Expressway,T8,Vacationer,False,False,,0,2854.0
13300,8/1/25,535.88,Van Wyck Expressway,T1,Short-Term,False,False,,0,103.0
13301,8/1/25,536.06,Van Wyck Expressway,T4,Short-Term,True,False,,0,77.0
13302,8/1/25,536.22,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
13303,8/1/25,536.31,Van Wyck Expressway,T4,Short-Term,False,False,,0,110.0
13304,8/1/25,536.35,Van Wyck Expressway,T1,Business,False,False,,0,354.0
13305,8/1/25,536.36,Van Wyck Expressway,T5,Business,False,False,,0,188.0
13306,8/1/25,536.55,Van Wyck Expressway,T5,Short-Term,False,False,,0,33.0
13307,8/1/25,536.76,Van Wyck Expressway,T5,Short-Term,True,False,,0,75.0
13308,8/1/25,536.83,Van Wyck Expressway,T4,Short-Term,False,False,,0,76.0
13309,8/1/25,536.86,Van Wyck Expressway,T4,Vacationer,False,False,,0,2866.0
13310,8/1/25,537.19,Van Wyck Expressway,T1,Short-Term,False,False,,0,38.0
13311,8/1/25,537.22,Van Wyck Expressway,T4,Vacationer,False,False,,0,2442.0
13312,8/1/25,537.23,Van Wyck Expressway,T8,Vacationer,False,False,,0,3942.0
13313,8/1/25,537.74,Van Wyck Expressway,T8,Business,True,False,,0,270.0
13314,8/1/25,538.05,Van Wyck Expressway,T5,Vacationer,False,False,,0,1385.0
13315,8/1/25,538.11,Van Wyck Expressway,T5,Short-Term,False,False,,0,73.0
13316,8/1/25,538.14,Van Wyck Expressway,T5,Short-Term,False,False,,0,97.0
13317,8/1/25,538.29,Van Wyck Expressway,T1,Short-Term,False,False,,0,110.0
13318,8/1/25,538.34,Van Wyck Expressway,T1,Short-Term,True,False,,0,43.0
13319,8/1/25,538.43,Van Wyck Expressway,T8,Short-Term,True,False,,0,73.0
13320,8/1/25,538.46,Van Wyck Expressway,T5,Vacationer,False,False,,0,2668.0
13321,8/1/25,538.47,Van Wyck Expressway,T5,Short-Term,False,False,,0,100.0
13322,8/1/25,538.49,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13323,8/1/25,538.49,Van Wyck Expressway,T1,Business,False,False,,0,410.0
13324,8/1/25,538.52,Van Wyck Expressway,T5,Short-Term,False,False,,0,107.0
13325,8/1/25,538.55,Van Wyck Expressway,T4,Vacationer,False,False,,0,2906.0
13326,8/1/25,538.56,Van Wyck Expressway,T4,Vacationer,False,False,,0,2114.0
13327,8/1/25,538.62,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13328,8/1/25,538.85,Van Wyck Expressway,T1,Business,False,False,,0,295.0
13329,8/1/25,538.87,Van Wyck Expressway,T8,Business,False,False,,0,228.0
13330,8/1/25,538.93,Van Wyck Expressway,T1,Short-Term,False,False,,0,100.0
13331,8/1/25,539.04,Van Wyck Expressway,T5,Business,False,False,,0,440.0
13332,8/1/25,539.17,Van Wyck Expressway,T1,Business,False,False,,0,185.0
13333,8/1/25,539.23,Van Wyck Expressway,T5,Business,False,False,,0,126.0
13334,8/1/25,539.36,Van Wyck Expressway,T1,Short-Term,False,False,,0,42.0
13335,8/1/25,539.38,Van Wyck Expressway,T8,Short-Term,False,False,,0,86.0
13336,8/1/25,539.39,Van Wyck Expressway,T5,Business,False,False,,0,420.0
13337,8/1/25,539.64,Van Wyck Expressway,T8,Short-Term,False,False,,0,119.0
13338,8/1/25,539.67,Van Wyck Expressway,T5,Business,False,False,,0,277.0
13339,8/1/25,539.91,Van Wyck Expressway,T8,Vacationer,True,False,,0,2593.0
13340,8/1/25,540.03,Van Wyck Expressway,T1,Short-Term,False,False,,0,77.0
13341,8/1/25,540.05,Van Wyck Expressway,T8,Vacationer,False,False,,0,794.0
13342,8/1/25,540.05,Van Wyck Expressway,T1,Business,False,False,,0,453.0
13343,8/1/25,540.06,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13344,8/1/25,540.07,Van Wyck Expressway,T5,Short-Term,False,False,,0,94.0
13345,8/1/25,540.14,Van Wyck Expressway,T4,Business,True,False,,0,397.0
13346,8/1/25,540.28,Van Wyck Expressway,T4,Vacationer,False,False,,0,2588.0
13347,8/1/25,540.53,Van Wyck Expressway,T4,Vacationer,False,False,,0,501.0
13348,8/1/25,540.91,Van Wyck Expressway,T8,Vacationer,False,False,,0,4191.0
13349,8/1/25,540.98,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13350,8/1/25,541.05,Van Wyck Expressway,T4,Short-Term,False,False,,0,111.0
13351,8/1/25,541.11,Van Wyck Expressway,T1,Business,False,False,,0,256.0
13352,8/1/25,541.7,Van Wyck Expressway,T1,Short-Term,False,False,,0,90.0
13353,8/1/25,541.78,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
13354,8/1/25,541.79,Van Wyck Expressway,T5,Short-Term,True,False,,0,101.0
13355,8/1/25,541.91,Van Wyck Expressway,T5,Vacationer,False,False,,0,3964.0
13356,8/1/25,541.91,Van Wyck Expressway,T8,Short-Term,False,False,,0,60.0
13357,8/1/25,542.42,Van Wyck Expressway,T4,Vacationer,False,False,,0,1046.0
13358,8/1/25,542.43,Van Wyck Expressway,T1,Vacationer,False,False,,0,2074.0
13359,8/1/25,542.67,Van Wyck Expressway,T4,Vacationer,False,False,,0,1864.0
13360,8/1/25,542.73,Van Wyck Expressway,T8,Business,False,False,,0,246.0
13361,8/1/25,542.76,Van Wyck Expressway,T8,Business,False,False,,0,185.0
13362,8/1/25,542.91,Van Wyck Expressway,T4,Short-Term,False,False,,0,108.0
13363,8/1/25,543.2,Van Wyck Expressway,T1,Business,False,False,,0,246.0
13364,8/1/25,543.26,Van Wyck Expressway,T5,Short-Term,True,False,,0,34.0
13365,8/1/25,543.27,Van Wyck Expressway,T1,Business,False,False,,0,383.0
13366,8/1/25,543.3,Van Wyck Expressway,T5,Short-Term,False,False,,0,71.0
13367,8/1/25,543.3,Van Wyck Expressway,T1,Short-Term,False,False,,0,103.0
13368,8/1/25,543.57,Van Wyck Expressway,T4,Business,False,False,,0,449.0
13369,8/1/25,543.66,Van Wyck Expressway,T4,Short-Term,False,False,,0,98.0
13370,8/1/25,543.76,Van Wyck Expressway,T4,Short-Term,False,False,,0,71.0
13371,8/1/25,543.82,Van Wyck Expressway,T5,Short-Term,False,False,,0,107.0
13372,8/1/25,543.86,Van Wyck Expressway,T4,Vacationer,False,False,,0,1304.0
13373,8/1/25,543.86,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13374,8/1/25,543.9,Van Wyck Expressway,T5,Business,True,False,,0,406.0
13375,8/1/25,544.03,Van Wyck Expressway,T5,Vacationer,False,False,,0,1142.0
13376,8/1/25,544.49,Van Wyck Expressway,T1,Vacationer,False,False,,0,1183.0
13377,8/1/25,544.53,Van Wyck Expressway,T8,Vacationer,False,False,,0,3608.0
13378,8/1/25,544.7,Van Wyck Expressway,T1,Short-Term,False,False,,0,118.0
13379,8/1/25,544.85,Van Wyck Expressway,T1,Short-Term,False,False,,0,111.0
13380,8/1/25,545.03,Van Wyck Expressway,T4,Business,True,False,,0,309.0
13381,8/1/25,545.06,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
13382,8/1/25,545.07,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
13383,8/1/25,545.09,Van Wyck Expressway,T1,Short-Term,False,False,,0,117.0
13384,8/1/25,545.11,Van Wyck Expressway,T4,Vacationer,False,False,,0,2609.0
13385,8/1/25,545.16,Van Wyck Expressway,T5,Short-Term,False,False,,0,34.0
13386,8/1/25,545.49,Van Wyck Expressway,T1,Business,False,False,,0,312.0
13387,8/1/25,545.6,Van Wyck Expressway,T4,Vacationer,False,False,,0,571.0
13388,8/1/25,545.6,Van Wyck Expressway,T8,Business,False,False,,0,321.0
13389,8/1/25,545.6,Van Wyck Expressway,T1,Vacationer,False,False,,0,784.0
13390,8/1/25,545.73,Van Wyck Expressway,T1,Business,True,False,,0,138.0
13391,8/1/25,545.73,Van Wyck Expressway,T1,Business,False,False,,0,136.0
13392,8/1/25,546.09,Van Wyck Expressway,T1,Vacationer,False,False,,0,375.0
13393,8/1/25,546.09,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13394,8/1/25,546.21,Van Wyck Expressway,T4,Short-Term,True,False,,0,92.0
13395,8/1/25,546.54,Van Wyck Expressway,T5,Short-Term,False,False,,0,55.0
13396,8/1/25,546.54,Van Wyck Expressway,T8,Short-Term,False,False,,0,103.0
13397,8/1/25,546.54,Van Wyck Expressway,T4,Business,False,False,,0,248.0
13398,8/1/25,546.84,Van Wyck Expressway,T4,Business,False,False,,0,280.0
13399,8/1/25,547.1,Van Wyck Expressway,T5,Short-Term,False,False,,0,41.0
13400,8/1/25,547.15,Van Wyck Expressway,T4,Vacationer,False,False,,0,4280.0
13401,8/1/25,547.17,Van Wyck Expressway,T8,Business,False,False,,0,157.0
13402,8/1/25,547.2,Van Wyck Expressway,T8,Short-Term,False,False,,0,39.0
13403,8/1/25,547.25,Van Wyck Expressway,T5,Vacationer,False,False,,0,1539.0
13404,8/1/25,547.44,Van Wyck Expressway,T8,Business,False,False,,0,401.0
13405,8/1/25,547.67,Van Wyck Expressway,T1,Vacationer,False,False,,0,835.0
13406,8/1/25,547.75,Van Wyck Expressway,T8,Business,False,False,,0,196.0
13407,8/1/25,548.4,Van Wyck Expressway,T8,Short-Term,False,False,,0,94.0
13408,8/1/25,548.43,Van Wyck Expressway,T5,Vacationer,False,False,,0,1007.0
13409,8/1/25,548.44,Van Wyck Expressway,T8,Business,True,False,,0,408.0
13410,8/1/25,548.53,Van Wyck Expressway,T8,Short-Term,False,False,,0,36.0
13411,8/1/25,548.93,Van Wyck Expressway,T8,Short-Term,True,False,,0,56.0
13412,8/1/25,548.93,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13413,8/1/25,548.94,Van Wyck Expressway,T8,Short-Term,False,False,,0,30.0
13414,8/1/25,549.05,Van Wyck Expressway,T5,Vacationer,False,False,,0,2723.0
13415,8/1/25,549.08,Van Wyck Expressway,T4,Business,False,False,,0,410.0
13416,8/1/25,549.16,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13417,8/1/25,549.4,Van Wyck Expressway,T1,Business,False,False,,0,425.0
13418,8/1/25,549.67,Van Wyck Expressway,T8,Business,False,False,,0,372.0
13419,8/1/25,549.71,Van Wyck Expressway,T1,Short-Term,False,False,,0,58.0
13420,8/1/25,549.86,Van Wyck Expressway,T5,Business,False,False,,0,366.0
13421,8/1/25,549.91,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
13422,8/1/25,550.02,Van Wyck Expressway,T8,Vacationer,False,False,,0,375.0
13423,8/1/25,550.14,Van Wyck Expressway,T1,Short-Term,False,False,,0,69.0
13424,8/1/25,550.2,Van Wyck Expressway,T4,Short-Term,False,False,,0,34.0
13425,8/1/25,550.21,Van Wyck Expressway,T8,Vacationer,False,False,,0,2709.0
13426,8/1/25,550.24,Van Wyck Expressway,T1,Vacationer,False,False,,0,3117.0
13427,8/1/25,550.55,Van Wyck Expressway,T4,Vacationer,False,False,,0,2290.0
13428,8/1/25,550.65,Van Wyck Expressway,T4,Business,False,False,,0,462.0
13429,8/1/25,550.66,Van Wyck Expressway,T8,Short-Term,True,False,,0,75.0
13430,8/1/25,550.77,Van Wyck Expressway,T5,Short-Term,False,False,,0,109.0
13431,8/1/25,550.83,Van Wyck Expressway,T4,Business,False,False,,0,241.0
13432,8/1/25,550.9,Van Wyck Expressway,T8,Short-Term,True,False,,0,107.0
13433,8/1/25,551.15,Van Wyck Expressway,T8,Business,False,False,,0,410.0
13434,8/1/25,551.15,Van Wyck Expressway,T1,Short-Term,False,False,,0,82.0
13435,8/1/25,551.18,Van Wyck Expressway,T8,Vacationer,False,False,,0,2077.0
13436,8/1/25,551.25,Van Wyck Expressway,T8,Short-Term,False,False,,0,68.0
13437,8/1/25,551.31,Van Wyck Expressway,T4,Business,False,False,,0,362.0
13438,8/1/25,551.37,Van Wyck Expressway,T5,Short-Term,False,False,,0,102.0
13439,8/1/25,551.41,Van Wyck Expressway,T1,Vacationer,False,False,,0,2778.0
13440,8/1/25,551.67,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13441,8/1/25,551.82,Van Wyck Expressway,T5,Short-Term,False,False,,0,74.0
13442,8/1/25,551.87,Van Wyck Expressway,T4,Short-Term,False,False,,0,100.0
13443,8/1/25,552.02,Van Wyck Expressway,T8,Short-Term,False,False,,0,56.0
13444,8/1/25,552.02,Van Wyck Expressway,T4,Short-Term,False,False,,0,101.0
13445,8/1/25,552.09,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13446,8/1/25,552.43,Van Wyck Expressway,T4,Short-Term,False,False,,0,76.0
13447,8/1/25,552.54,Van Wyck Expressway,T8,Short-Term,False,False,,0,107.0
13448,8/1/25,552.56,Van Wyck Expressway,T8,Short-Term,True,False,,0,36.0
13449,8/1/25,552.56,Van Wyck Expressway,T5,Business,False,False,,0,364.0
13450,8/1/25,553.11,Van Wyck Expressway,T4,Short-Term,False,False,,0,92.0
13451,8/1/25,553.29,Van Wyck Expressway,T1,Vacationer,True,False,,0,2239.0
13452,8/1/25,553.49,Van Wyck Expressway,T4,Short-Term,False,False,,0,31.0
13453,8/1/25,553.58,Van Wyck Expressway,T8,Staff,True,False,,0,480.0
13454,8/1/25,553.59,Van Wyck Expressway,T1,Business,False,False,,0,223.0
13455,8/1/25,553.8,Van Wyck Expressway,T5,Business,False,False,,0,468.0
13456,8/1/25,553.8,Van Wyck Expressway,T4,Short-Term,False,False,,0,78.0
13457,8/1/25,554.26,Van Wyck Expressway,T5,Vacationer,False,False,,0,1176.0
13458,8/1/25,554.32,Van Wyck Expressway,T4,Staff,True,False,,0,480.0
13459,8/1/25,554.47,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
13460,8/1/25,554.51,Van Wyck Expressway,T5,Business,False,False,,0,361.0
13461,8/1/25,554.75,Van Wyck Expressway,T1,Short-Term,False,False,,0,91.0
13462,8/1/25,555.05,Van Wyck Expressway,T4,Short-Term,False,False,,0,59.0
13463,8/1/25,555.44,Van Wyck Expressway,T5,Short-Term,False,False,,0,49.0
13464,8/1/25,555.49,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
13465,8/1/25,555.56,Van Wyck Expressway,T4,Vacationer,False,False,,0,3253.0
13466,8/1/25,555.75,Van Wyck Expressway,T1,Vacationer,True,False,,0,2153.0
13467,8/1/25,555.94,Van Wyck Expressway,T8,Business,False,False,,0,447.0
13468,8/1/25,556.01,Van Wyck Expressway,T1,Short-Term,False,False,,0,112.0
13469,8/1/25,556.38,Van Wyck Expressway,T4,Vacationer,False,False,,0,3240.0
13470,8/1/25,556.38,Van Wyck Expressway,T8,Short-Term,False,False,,0,109.0
13471,8/1/25,556.59,Van Wyck Expressway,T5,Short-Term,False,False,,0,100.0
13472,8/1/25,556.62,Van Wyck Expressway,T8,Short-Term,False,False,,0,65.0
13473,8/1/25,556.64,Van Wyck Expressway,T1,Staff,True,False,,0,480.0
13474,8/1/25,556.64,Van Wyck Expressway,T4,Business,False,False,,0,329.0
13475,8/1/25,556.69,Van Wyck Expressway,T4,Staff,False,False,,0,480.0
13476,8/1/25,556.83,Van Wyck Expressway,T1,Business,True,False,,0,122.0
13477,8/1/25,556.9,Van Wyck Expressway,T4,Short-Term,False,False,,0,58.0
13478,8/1/25,556.94,Van Wyck Expressway,T5,Vacationer,False,False,,0,3140.0
13479,8/1/25,557.17,Van Wyck Expressway,T8,Vacationer,False,False,,0,4274.0
13480,8/1/25,557.21,Van Wyck Expressway,T8,Business,False,False,,0,377.0
13481,8/1/25,557.64,Van Wyck Expressway,T8,Vacationer,False,False,,0,1759.0
13482,8/1/25,558.2,Van Wyck Expressway,T8,Vacationer,False,False,,0,3636.0
13483,8/1/25,558.32,Van Wyck Expressway,T1,Short-Term,True,False,,0,30.0
13484,8/1/25,558.36,Van Wyck Expressway,T8,Short-Term,False,False,,0,43.0
13485,8/1/25,558.55,Van Wyck Expressway,T8,Short-Term,True,False,,0,38.0
13486,8/1/25,558.71,Van Wyck Expressway,T5,Short-Term,False,False,,0,91.0
13487,8/1/25,558.78,Van Wyck Expressway,T8,Short-Term,False,False,,0,92.0
13488,8/1/25,558.87,Van Wyck Expressway,T8,Business,False,False,,0,309.0
13489,8/1/25,558.96,Van Wyck Expressway,T1,Business,False,False,,0,291.0
13490,8/1/25,558.98,Van Wyck Expressway,T5,Business,False,False,,0,143.0
13491,8/1/25,558.99,Van Wyck Expressway,T1,Business,False,False,,0,123.0
13492,8/1/25,559.04,Van Wyck Expressway,T5,Business,False,False,,0,270.0
13493,8/1/25,559.35,Van Wyck Expressway,T5,Business,False,False,,0,211.0
13494,8/1/25,559.44,Van Wyck Expressway,T1,Short-Term,False,False,,0,115.0
13495,8/1/25,559.59,Van Wyck Expressway,T5,Business,False,False,,0,303.0
13496,8/1/25,559.6,Van Wyck Expressway,T5,Business,False,False,,0,461.0
13497,8/1/25,559.66,Van Wyck Expressway,T8,Short-Term,False,False,,0,118.0
13498,8/1/25,559.76,Van Wyck Expressway,T4,Short-Term,False,False,,0,79.0
13499,8/1/25,559.87,Van Wyck Expressway,T8,Vacationer,False,False,,0,2195.0
13500,8/1/25,559.98,Van Wyck Expressway,T8,Business,True,False,,0,273.0
13501,8/1/25,560.07,Van Wyck Expressway,T1,Business,False,False,,0,476.0
13502,8/1/25,560.2,Van Wyck Expressway,T8,Business,False,False,,0,188.0
13503,8/1/25,560.4,Van Wyck Expressway,T4,Short-Term,False,False,,0,95.0
13504,8/1/25,560.53,Van Wyck Expressway,T4,Short-Term,False,False,,0,79.0
13505,8/1/25,560.58,Van Wyck Expressway,T1,Short-Term,False,False,,0,82.0
13506,8/1/25,560.67,Van Wyck Expressway,T1,Short-Term,False,False,,0,35.0
13507,8/1/25,560.75,Van Wyck Expressway,T8,Business,False,False,,0,451.0
13508,8/1/25,560.81,Van Wyck Expressway,T1,Short-Term,False,False,,0,63.0
13509,8/1/25,560.87,Van Wyck Expressway,T1,Short-Term,False,False,,0,84.0
13510,8/1/25,561.07,Van Wyck Expressway,T4,Short-Term,False,False,,0,33.0
13511,8/1/25,561.51,Van Wyck Expressway,T1,Business,False,False,,0,151.0
13512,8/1/25,561.57,Van Wyck Expressway,T4,Vacationer,False,False,,0,2938.0
13513,8/1/25,561.68,Van Wyck Expressway,T5,Short-Term,False,False,,0,91.0
13514,8/1/25,561.73,Van Wyck Expressway,T8,Vacationer,False,False,,0,652.0
13515,8/1/25,561.76,Van Wyck Expressway,T8,Short-Term,False,False,,0,70.0
13516,8/1/25,561.86,Van Wyck Expressway,T1,Short-Term,False,False,,0,117.0
13517,8/1/25,562.12,Van Wyck Expressway,T8,Short-Term,False,False,,0,65.0
13518,8/1/25,562.28,Van Wyck Expressway,T8,Short-Term,False,False,,0,101.0
13519,8/1/25,562.41,Van Wyck Expressway,T8,Vacationer,False,False,,0,2638.0
13520,8/1/25,562.46,Van Wyck Expressway,T4,Business,True,False,,0,467.0
13521,8/1/25,562.48,Van Wyck Expressway,T8,Vacationer,False,False,,0,707.0
13522,8/1/25,562.64,Van Wyck Expressway,T8,Short-Term,False,False,,0,81.0
13523,8/1/25,562.65,Van Wyck Expressway,T8,Business,False,False,,0,422.0
13524,8/1/25,563.04,Van Wyck Expressway,T1,Business,False,False,,0,248.0
13525,8/1/25,563.07,Van Wyck Expressway,T5,Vacationer,False,False,,0,3562.0
13526,8/1/25,563.14,Van Wyck Expressway,T4,Business,True,False,,0,335.0
13527,8/1/25,563.3,Van Wyck Expressway,T5,Business,True,False,,0,286.0
13528,8/1/25,563.61,Van Wyck Expressway,T4,Business,False,False,,0,129.0
13529,8/1/25,563.77,Van Wyck Expressway,T8,Business,False,False,,0,241.0
13530,8/1/25,563.87,Van Wyck Expressway,T1,Short-Term,False,False,,0,51.0
13531,8/1/25,563.92,Van Wyck Expressway,T8,Business,False,False,,0,323.0
13532,8/1/25,564.07,Van Wyck Expressway,T5,Short-Term,False,False,,0,35.0
13533,8/1/25,564.13,Van Wyck Expressway,T8,Short-Term,False,False,,0,48.0
13534,8/1/25,564.25,Van Wyck Expressway,T4,Business,False,False,,0,305.0
13535,8/1/25,564.5,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13536,8/1/25,564.52,Van Wyck Expressway,T5,Short-Term,True,False,,0,113.0
13537,8/1/25,564.55,Van Wyck Expressway,T4,Short-Term,False,False,,0,98.0
13538,8/1/25,564.58,Van Wyck Expressway,T5,Short-Term,False,False,,0,68.0
13539,8/1/25,564.59,Van Wyck Expressway,T8,Short-Term,False,False,,0,54.0
13540,8/1/25,564.62,Van Wyck Expressway,T4,Business,False,False,,0,194.0
13541,8/1/25,564.63,Van Wyck Expressway,T4,Business,False,False,,0,447.0
13542,8/1/25,564.71,Van Wyck Expressway,T5,Vacationer,False,False,,0,3216.0
13543,8/1/25,564.74,Van Wyck Expressway,T4,Vacationer,False,False,,0,1199.0
13544,8/1/25,564.79,Van Wyck Expressway,T1,Short-Term,False,False,,0,60.0
13545,8/1/25,564.85,Van Wyck Expressway,T5,Short-Term,True,False,,0,50.0
13546,8/1/25,564.87,Van Wyck Expressway,T1,Business,False,False,,0,456.0
13547,8/1/25,565.26,Van Wyck Expressway,T8,Business,False,False,,0,169.0
13548,8/1/25,565.29,Van Wyck Expressway,T4,Short-Term,False,False,,0,38.0
13549,8/1/25,565.43,Van Wyck Expressway,T4,Business,False,False,,0,424.0
13550,8/1/25,565.49,Van Wyck Expressway,T4,Business,True,False,,0,428.0
13551,8/1/25,565.5,Van Wyck Expressway,T1,Business,False,False,,0,169.0
13552,8/1/25,565.58,Van Wyck Expressway,T4,Short-Term,False,False,,0,112.0
13553,8/1/25,566.21,Van Wyck Expressway,T8,Vacationer,False,False,,0,2060.0
13554,8/1/25,566.24,Van Wyck Expressway,T5,Short-Term,False,False,,0,47.0
13555,8/1/25,566.43,Van Wyck Expressway,T8,Business,False,False,,0,163.0
13556,8/1/25,566.44,Van Wyck Expressway,T5,Vacationer,False,False,,0,3945.0
13557,8/1/25,566.51,Van Wyck Expressway,T8,Staff,False,False,,0,480.0
13558,8/1/25,566.51,Van Wyck Expressway,T8,Vacationer,False,False,,0,2462.0
13559,8/1/25,566.64,Van Wyck Expressway,T5,Short-Term,False,False,,0,110.0
13560,8/1/25,566.69,Van Wyck Expressway,T8,Business,False,False,,0,400.0
13561,8/1/25,566.81,Van Wyck Expressway,T1,Short-Term,False,False,,0,75.0
13562,8/1/25,566.84,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
13563,8/1/25,566.89,Van Wyck Expressway,T8,Business,False,False,,0,375.0
13564,8/1/25,567.07,Van Wyck Expressway,T1,Short-Term,False,False,,0,53.0
13565,8/1/25,567.1,Van Wyck Expressway,T1,Vacationer,False,False,,0,791.0
13566,8/1/25,567.11,Van Wyck Expressway,T5,Staff,False,False,,0,480.0
13567,8/1/25,567.32,Van Wyck Expressway,T1,Short-Term,True,False,,0,73.0
13568,8/1/25,567.33,Van Wyck Expressway,T5,Business,False,False,,0,461.0
13569,8/1/25,567.36,Van Wyck Expressway,T5,Short-Term,False,False,,0,71.0
13570,8/1/25,567.38,Van Wyck Expressway,T1,Vacationer,False,False,,0,1556.0
13571,8/1/25,567.45,Van Wyck Expressway,T4,Vacationer,False,False,,0,1559.0
13572,8/1/25,567.48,Van Wyck Expressway,T1,Business,False,False,,0,477.0
13573,8/1/25,567.5,Van Wyck Expressway,T8,Vacationer,False,False,,0,2322.0
13574,8/1/25,567.71,Van Wyck Expressway,T1,Short-Term,False,False,,0,113.0
13575,8/1/25,567.81,Van Wyck Expressway,T1,Vacationer,False,False,,0,624.0
13576,8/1/25,567.93,Van Wyck Expressway,T8,Vacationer,False,False,,0,1209.0
13577,8/1/25,568.23,Van Wyck Expressway,T1,Short-Term,True,False,,0,30.0
13578,8/1/25,568.29,Van Wyck Expressway,T8,Vacationer,False,False,,0,4174.0
13579,8/1/25,568.33,Van Wyck Expressway,T8,Short-Term,False,False,,0,55.0
13580,8/1/25,568.4,Van Wyck Expressway,T5,Business,True,False,,0,409.0
13581,8/1/25,568.43,Van Wyck Expressway,T8,Business,False,False,,0,407.0
13582,8/1/25,568.54,Van Wyck Expressway,T8,Short-Term,False,False,,0,70.0
13583,8/1/25,568.62,Van Wyck Expressway,T8,Short-Term,False,False,,0,92.0
13584,8/1/25,568.62,Van Wyck Expressway,T4,Business,False,False,,0,280.0
13585,8/1/25,568.73,Van Wyck Expressway,T4,Short-Term,False,False,,0,94.0
13586,8/1/25,568.77,Van Wyck Expressway,T5,Short-Term,False,False,,0,50.0
13587,8/1/25,568.78,Van Wyck Expressway,T1,Business,False,False,,0,249.0
13588,8/1/25,568.91,Van Wyck Expressway,T1,Vacationer,True,False,,0,3234.0
13589,8/1/25,569.01,Van Wyck Expressway,T8,Short-Term,False,False,,0,75.0
13590,8/1/25,569.07,Van Wyck Expressway,T8,Business,False,False,,0,178.0
13591,8/1/25,569.1,Van Wyck Expressway,T8,Short-Term,False,False,,0,102.0
13592,8/1/25,569.14,Van Wyck Expressway,T1,Staff,False,False,,0,480.0
13593,8/1/25,569.32,Van Wyck Expressway,T8,Business,True,False,,0,202.0
13594,8/1/25,569.39,Van Wyck Expressway,T4,Vacationer,False,False,,0,2701.0
13595,8/1/25,569.45,Van Wyck Expressway,T5,Short-Term,False,False,,0,83.0
13596,8/1/25,569.45,Van Wyck Expressway,T1,Short-Term,False,False,,0,55.0
13597,8/1/25,569.53,Van Wyck Expressway,T4,Business,False,False,,0,377.0
13598,8/1/25,569.65,Van Wyck Expressway,T8,Staff,True,False,,0,480.0
13599,8/1/25,569.67,Van Wyck Expressway,T4,Short-Term,False,False,,0,60.0
13600,8/1/25,570.16,Van Wyck Expressway,T8,Business,False,False,,0,422.0
13601,8/1/25,570.32,Van Wyck Expressway,T4,Business,False,False,,0,152.0
13602,8/1/25,570.36,Van Wyck Expressway,T5,Short-Term,False,False,,0,47.0
13603,8/1/25,570.38,Van Wyck Expressway,T5,Short-Term,False,False,,0,119.0
13604,8/1/25,570.43,Van Wyck Expressway,T4,Short-Term,False,False,,0,113.0
13605,8/1/25,570.52,Van Wyck Expressway,T5,Vacationer,False,False,,0,531.0
13606,8/1/25,570.64,Van Wyck Expressway,T4,Business,False,False,,0,314.0
